full_url,relative_url,page_title,slug,meta_title,meta_description,canonical_url,site2_full_url,site2_relative_url,relative_urls_match,site2_page_title,page_titles_match,site2_slug,slugs_match,site2_meta_title,meta_titles_match,site2_meta_description,meta_descriptions_match,site2_canonical_url,canicol_urls_match
https://blog.thelowdown.com/blog/microgynon-emergency-contraception,/blog/microgynon-emergency-contraception,Can You Use Microgynon as an Emergency Pill? | The Lowdown,microgynon-emergency-contraception,Can You Use Microgynon as an Emergency Pill? | The Lowdown,Can the Microgynon pill be used as emergency contraception? Here our doctors answer this commonly asked question.,https://thelowdown.com/blog/microgynon-emergency-contraception,http://localhost/thelowdown/wp/blog/microgynon-emergency-contraception,/blog/microgynon-emergency-contraception,TRUE,Can You Use Microgynon as an Emergency Pill? | The Lowdown,TRUE,microgynon-emergency-contraception,TRUE,Can You Use Microgynon as an Emergency Pill? | The Lowdown,TRUE,Can the Microgynon pill be used as emergency contraception? Here our doctors answer this commonly asked question.,TRUE,https://thelowdown.com/blog/microgynon-emergency-contraception,TRUE
https://blog.thelowdown.com/blog/is-cotton-good-for-your-vagina,/blog/is-cotton-good-for-your-vagina,"Is Cotton Really Good For Your Vagina? In Short, Yes | The Lowdown",is-cotton-good-for-your-vagina,"Is Cotton Really Good For Your Vagina? In Short, Yes | The Lowdown","The chances are, if you’ve got a vagina, at some point along the way your mum, doctor, or gynaecologist has told you to wear cotton underwear. But why?",https://thelowdown.com/blog/is-cotton-good-for-your-vagina,http://localhost/thelowdown/wp/blog/is-cotton-good-for-your-vagina,/blog/is-cotton-good-for-your-vagina,TRUE,"Is Cotton Really Good For Your Vagina? In Short, Yes | The Lowdown",TRUE,is-cotton-good-for-your-vagina,TRUE,"Is Cotton Really Good For Your Vagina? In Short, Yes | The Lowdown",TRUE,"The chances are, if you’ve got a vagina, at some point along the way your mum, doctor, or gynaecologist has told you to wear cotton underwear. But why?",TRUE,https://thelowdown.com/blog/is-cotton-good-for-your-vagina,TRUE
https://blog.thelowdown.com/blog/tag/iud-brands,/blog/tag/iud-brands,iud brands Archives - The Lowdown,iud-brands,iud brands Archives - The Lowdown,N/A,/blog/tag/iud-brands,http://localhost/thelowdown/wp/blog/tag/iud-brands,/blog/tag/iud-brands,TRUE,iud brands Archives - The Lowdown,TRUE,iud-brands,TRUE,iud brands Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/iud-brands,TRUE
https://blog.thelowdown.com/blog/taking-the-pill-back-to-back,/blog/taking-the-pill-back-to-back,Taking The Pill Back To Back (Continuous Pill Taking) | The Lowdown,taking-the-pill-back-to-back,Taking The Pill Back To Back (Continuous Pill Taking) | The Lowdown,Taking your pill back to back may improve its effectiveness without side effects. Find out more in this complete guide to continuous pill taking.,https://thelowdown.com/blog/taking-the-pill-back-to-back,http://localhost/thelowdown/wp/blog/taking-the-pill-back-to-back,/blog/taking-the-pill-back-to-back,TRUE,Taking The Pill Back To Back (Continuous Pill Taking) | The Lowdown,TRUE,taking-the-pill-back-to-back,TRUE,Taking The Pill Back To Back (Continuous Pill Taking) | The Lowdown,TRUE,Taking your pill back to back may improve its effectiveness without side effects. Find out more in this complete guide to continuous pill taking.,TRUE,https://thelowdown.com/blog/taking-the-pill-back-to-back,TRUE
https://blog.thelowdown.com/blog/tag/hormonal-coil,/blog/tag/hormonal-coil,hormonal coil Archives - The Lowdown,hormonal-coil,hormonal coil Archives - The Lowdown,N/A,/blog/tag/hormonal-coil,http://localhost/thelowdown/wp/blog/tag/hormonal-coil,/blog/tag/hormonal-coil,TRUE,hormonal coil Archives - The Lowdown,TRUE,hormonal-coil,TRUE,hormonal coil Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/hormonal-coil,TRUE
https://blog.thelowdown.com/blog/tag/vaginal-ring,/blog/tag/vaginal-ring,vaginal ring Archives - The Lowdown,vaginal-ring,vaginal ring Archives - The Lowdown,N/A,/blog/tag/vaginal-ring,http://localhost/thelowdown/wp/blog/tag/vaginal-ring,/blog/tag/vaginal-ring,TRUE,vaginal ring Archives - The Lowdown,TRUE,vaginal-ring,TRUE,vaginal ring Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/vaginal-ring,TRUE
https://blog.thelowdown.com/author/mary-hargreaves,/author/mary-hargreaves,Mary Hargreaves - The Lowdown,mary-hargreaves,Mary Hargreaves - The Lowdown,Mary Hargreaves is a writer and author with a passion for women’s reproductive health.,https://thelowdown.com/author/mary-hargreaves,http://localhost/thelowdown/wp/author/mary-hargreaves,/author/mary-hargreaves,TRUE,Mary Hargreaves - The Lowdown,TRUE,mary-hargreaves,TRUE,Mary Hargreaves - The Lowdown,TRUE,N/A,FALSE,/author/mary-hargreaves,FALSE
https://blog.thelowdown.com/blog/tag/cervical-ectropion,/blog/tag/cervical-ectropion,cervical ectropion Archives - The Lowdown,cervical-ectropion,cervical ectropion Archives - The Lowdown,N/A,/blog/tag/cervical-ectropion,http://localhost/thelowdown/wp/blog/tag/cervical-ectropion,/blog/tag/cervical-ectropion,TRUE,cervical ectropion Archives - The Lowdown,TRUE,cervical-ectropion,TRUE,cervical ectropion Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/cervical-ectropion,TRUE
https://blog.thelowdown.com/blog/lichen-sclerosus,/blog/lichen-sclerosus,My Contraceptive Journey: Let's Talk About Lichen Sclerosus,lichen-sclerosus,My Contraceptive Journey: Let's Talk About Lichen Sclerosus,What's Lichen Sclerosus and what can be done about it? Here's Lena's story of her diagnosis and the treatment for this itchy condition.,https://thelowdown.com/blog/lichen-sclerosus,http://localhost/thelowdown/wp/blog/lichen-sclerosus,/blog/lichen-sclerosus,TRUE,My Contraceptive Journey: Let's Talk About Lichen Sclerosus,TRUE,lichen-sclerosus,TRUE,My Contraceptive Journey: Let's Talk About Lichen Sclerosus,TRUE,What's Lichen Sclerosus and what can be done about it? Here's Lena's story of her diagnosis and the treatment for this itchy condition.,TRUE,https://thelowdown.com/blog/lichen-sclerosus,TRUE
https://blog.thelowdown.com/blog/tag/follicular,/blog/tag/follicular,follicular Archives - The Lowdown,follicular,follicular Archives - The Lowdown,N/A,/blog/tag/follicular,http://localhost/thelowdown/wp/blog/tag/follicular,/blog/tag/follicular,TRUE,follicular Archives - The Lowdown,TRUE,follicular,TRUE,follicular Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/follicular,TRUE
https://blog.thelowdown.com/blog/tag/d-mannose,/blog/tag/d-mannose,D-mannose Archives - The Lowdown,d-mannose,D-mannose Archives - The Lowdown,N/A,/blog/tag/d-mannose,http://localhost/thelowdown/wp/blog/tag/d-mannose,/blog/tag/d-mannose,TRUE,D-mannose Archives - The Lowdown,TRUE,d-mannose,TRUE,D-mannose Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/d-mannose,TRUE
https://blog.thelowdown.com/author/emma-scott,/author/emma-scott,Emma Scott - The Lowdown,emma-scott,Emma Scott - The Lowdown,Emma Scott is a Pharmacology & Physiology graduate with a huge passion for women’s health.,https://thelowdown.com/author/emma-scott,http://localhost/thelowdown/wp/author/emma-scott,/author/emma-scott,TRUE,Emma Scott - The Lowdown,TRUE,emma-scott,TRUE,Emma Scott - The Lowdown,TRUE,N/A,FALSE,/author/emma-scott,FALSE
https://blog.thelowdown.com/blog/tag/cancer,/blog/tag/cancer,cancer Archives - The Lowdown,cancer,cancer Archives - The Lowdown,N/A,/blog/tag/cancer,http://localhost/thelowdown/wp/blog/tag/cancer,/blog/tag/cancer,TRUE,cancer Archives - The Lowdown,TRUE,cancer,TRUE,cancer Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/cancer,TRUE
https://blog.thelowdown.com/blog/tag/cerazette,/blog/tag/cerazette,Cerazette Archives - The Lowdown,cerazette,Cerazette Archives - The Lowdown,N/A,/blog/tag/cerazette,http://localhost/thelowdown/wp/blog/tag/cerazette,/blog/tag/cerazette,TRUE,Cerazette Archives - The Lowdown,TRUE,cerazette,TRUE,Cerazette Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/cerazette,TRUE
https://blog.thelowdown.com/blog/tag/lube,/blog/tag/lube,lube Archives - The Lowdown,lube,lube Archives - The Lowdown,N/A,/blog/tag/lube,http://localhost/thelowdown/wp/blog/tag/lube,/blog/tag/lube,TRUE,lube Archives - The Lowdown,TRUE,lube,TRUE,lube Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/lube,TRUE
https://blog.thelowdown.com/blog/tag/thrush,/blog/tag/thrush,thrush Archives - The Lowdown,thrush,thrush Archives - The Lowdown,N/A,/blog/tag/thrush,http://localhost/thelowdown/wp/blog/tag/thrush,/blog/tag/thrush,TRUE,thrush Archives - The Lowdown,TRUE,thrush,TRUE,thrush Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/thrush,TRUE
https://blog.thelowdown.com/blog/ius-iud-coil-fitting,/blog/ius-iud-coil-fitting,IUS/IUD Coil Fitting & Pain Relief FAQs | The Lowdown,ius-iud-coil-fitting,IUS/IUD Coil Fitting & Pain Relief FAQs | The Lowdown,"A complete guide to IUD and IUS coil fitting - what to expect, how to prepare and how to ask for pain relief!",https://thelowdown.com/blog/ius-iud-coil-fitting,http://localhost/thelowdown/wp/blog/ius-iud-coil-fitting,/blog/ius-iud-coil-fitting,TRUE,IUS/IUD Coil Fitting & Pain Relief FAQs | The Lowdown,TRUE,ius-iud-coil-fitting,TRUE,IUS/IUD Coil Fitting & Pain Relief FAQs | The Lowdown,TRUE,"A complete guide to IUD and IUS coil fitting - what to expect, how to prepare and how to ask for pain relief!",TRUE,https://thelowdown.com/blog/ius-iud-coil-fitting,TRUE
https://blog.thelowdown.com/blog/tag/hpv,/blog/tag/hpv,HPV Archives - The Lowdown,hpv,HPV Archives - The Lowdown,N/A,/blog/tag/hpv,http://localhost/thelowdown/wp/blog/tag/hpv,/blog/tag/hpv,TRUE,HPV Archives - The Lowdown,TRUE,hpv,TRUE,HPV Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/hpv,TRUE
https://blog.thelowdown.com/blog/tag/fibroids,/blog/tag/fibroids,fibroids Archives - The Lowdown,fibroids,fibroids Archives - The Lowdown,N/A,/blog/tag/fibroids,http://localhost/thelowdown/wp/blog/tag/fibroids,/blog/tag/fibroids,TRUE,fibroids Archives - The Lowdown,TRUE,fibroids,TRUE,fibroids Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/fibroids,TRUE
https://blog.thelowdown.com/blog/tag/lam,/blog/tag/lam,LAM Archives - The Lowdown,lam,LAM Archives - The Lowdown,N/A,/blog/tag/lam,http://localhost/thelowdown/wp/blog/tag/lam,/blog/tag/lam,TRUE,LAM Archives - The Lowdown,TRUE,lam,TRUE,LAM Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/lam,TRUE
https://blog.thelowdown.com/blog/estradiol-hemihydrate,/blog/estradiol-hemihydrate,Estradiol Hemihydrate | The Lowdown,estradiol-hemihydrate,Estradiol Hemihydrate | The Lowdown,Estradiol hemihydrate is a synthetic form of oestrogen (like the hormone oestrogen naturally found in your body but made in a lab).,https://thelowdown.com/blog/estradiol-hemihydrate,http://localhost/thelowdown/wp/blog/estradiol-hemihydrate,/blog/estradiol-hemihydrate,TRUE,Estradiol Hemihydrate | The Lowdown,TRUE,estradiol-hemihydrate,TRUE,Estradiol Hemihydrate | The Lowdown,TRUE,Estradiol hemihydrate is a synthetic form of oestrogen (like the hormone oestrogen naturally found in your body but made in a lab).,TRUE,https://thelowdown.com/blog/estradiol-hemihydrate,TRUE
https://blog.thelowdown.com/blog/the-lowdown-launches-perimenopause-hrt-reviews,/blog/the-lowdown-launches-perimenopause-hrt-reviews,The Lowdown Launches Perimenopause & HRT Reviews | The Lowdown,the-lowdown-launches-perimenopause-hrt-reviews,The Lowdown Launches Perimenopause & HRT Reviews | The Lowdown,You can now share your perimenopause experience and/or leave an HRT review on The Lowdown! Here's why it's so important we understand perimenopause earlier in life.,https://thelowdown.com/blog/the-lowdown-launches-perimenopause-hrt-reviews,http://localhost/thelowdown/wp/blog/the-lowdown-launches-perimenopause-hrt-reviews,/blog/the-lowdown-launches-perimenopause-hrt-reviews,TRUE,The Lowdown Launches Perimenopause & HRT Reviews | The Lowdown,TRUE,the-lowdown-launches-perimenopause-hrt-reviews,TRUE,The Lowdown Launches Perimenopause & HRT Reviews | The Lowdown,TRUE,You can now share your perimenopause experience and/or leave an HRT review on The Lowdown! Here's why it's so important we understand perimenopause earlier in life.,TRUE,https://thelowdown.com/blog/the-lowdown-launches-perimenopause-hrt-reviews,TRUE
https://blog.thelowdown.com/blog/tag/eating-disorder,/blog/tag/eating-disorder,eating disorder Archives - The Lowdown,eating-disorder,eating disorder Archives - The Lowdown,N/A,/blog/tag/eating-disorder,http://localhost/thelowdown/wp/blog/tag/eating-disorder,/blog/tag/eating-disorder,TRUE,eating disorder Archives - The Lowdown,TRUE,eating-disorder,TRUE,eating disorder Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/eating-disorder,TRUE
https://blog.thelowdown.com/blog/tag/progestogen,/blog/tag/progestogen,progestogen Archives - The Lowdown,progestogen,progestogen Archives - The Lowdown,N/A,/blog/tag/progestogen,http://localhost/thelowdown/wp/blog/tag/progestogen,/blog/tag/progestogen,TRUE,progestogen Archives - The Lowdown,TRUE,progestogen,TRUE,progestogen Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/progestogen,TRUE
https://blog.thelowdown.com/blog/dean-street-clinic,/blog/dean-street-clinic,Dean Street Clinic Review | The Lowdown,dean-street-clinic,Dean Street Clinic Review | The Lowdown,"Get the lowdown on Dean Street Clinic - what's the vibe, what services do they offer and would we go back there?",https://thelowdown.com/blog/dean-street-clinic,http://localhost/thelowdown/wp/blog/dean-street-clinic,/blog/dean-street-clinic,TRUE,Dean Street Clinic Review | The Lowdown,TRUE,dean-street-clinic,TRUE,Dean Street Clinic Review | The Lowdown,TRUE,"Get the lowdown on Dean Street Clinic - what's the vibe, what services do they offer and would we go back there?",TRUE,https://thelowdown.com/blog/dean-street-clinic,TRUE
https://blog.thelowdown.com/blog/microgynon-missed-pill-guide,/blog/microgynon-missed-pill-guide,Missed Pill Guide: Microgynon 30 & Microgynon ED | The Lowdown,microgynon-missed-pill-guide,Missed Pill Guide: Microgynon 30 & Microgynon ED | The Lowdown,"In our Microgynon Missed Pill Guide, our doctors share what to do if you forget one or more Microgynon 30 or Microgynon ED contraceptive pills.",https://thelowdown.com/microgynon-missed-pill-guide,http://localhost/thelowdown/wp/blog/microgynon-missed-pill-guide,/blog/microgynon-missed-pill-guide,TRUE,Missed Pill Guide: Microgynon 30 & Microgynon ED | The Lowdown,TRUE,microgynon-missed-pill-guide,TRUE,Missed Pill Guide: Microgynon 30 & Microgynon ED | The Lowdown,TRUE,"In our Microgynon Missed Pill Guide, our doctors share what to do if you forget one or more Microgynon 30 or Microgynon ED contraceptive pills.",TRUE,https://thelowdown.com/microgynon-missed-pill-guide,TRUE
https://blog.thelowdown.com/blog/tag/removal,/blog/tag/removal,removal Archives - The Lowdown,removal,removal Archives - The Lowdown,N/A,/blog/tag/removal,http://localhost/thelowdown/wp/blog/tag/removal,/blog/tag/removal,TRUE,removal Archives - The Lowdown,TRUE,removal,TRUE,removal Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/removal,TRUE
https://blog.thelowdown.com/blog/everything-you-need-to-know-progesterone-only-pill,/blog/everything-you-need-to-know-progesterone-only-pill,Progesterone Only Pill - A Complete Guide | The Lowdown,everything-you-need-to-know-progesterone-only-pill,Progesterone Only Pill - A Complete Guide | The Lowdown,"Everything you need to know about the progesterone only pill as brought to you by contraceptive experts, The Lowdown.",https://thelowdown.com/blog/everything-you-need-to-know-progesterone-only-pill,http://localhost/thelowdown/wp/blog/everything-you-need-to-know-progesterone-only-pill,/blog/everything-you-need-to-know-progesterone-only-pill,TRUE,Progesterone Only Pill - A Complete Guide | The Lowdown,TRUE,everything-you-need-to-know-progesterone-only-pill,TRUE,Progesterone Only Pill - A Complete Guide | The Lowdown,TRUE,"Everything you need to know about the progesterone only pill as brought to you by contraceptive experts, The Lowdown.",TRUE,https://thelowdown.com/blog/everything-you-need-to-know-progesterone-only-pill,TRUE
https://blog.thelowdown.com/blog/contraception-heavy-periods,/blog/contraception-heavy-periods,How Contraception Helps Heavy & Painful Periods | The Lowdown,contraception-heavy-periods,How Contraception Helps Heavy & Painful Periods | The Lowdown,Some contraceptives can stop heavy periods and reduce pain. Here are the best contraceptives for the job and methods you may wish to avoid.,https://thelowdown.com/blog/contraception-heavy-periods,http://localhost/thelowdown/wp/blog/contraception-heavy-periods,/blog/contraception-heavy-periods,TRUE,How Contraception Helps Heavy & Painful Periods | The Lowdown,TRUE,contraception-heavy-periods,TRUE,How Contraception Helps Heavy & Painful Periods | The Lowdown,TRUE,Some contraceptives can stop heavy periods and reduce pain. Here are the best contraceptives for the job and methods you may wish to avoid.,TRUE,https://thelowdown.com/blog/contraception-heavy-periods,TRUE
https://blog.thelowdown.com/blog/can-microgynon-stop-periods,/blog/can-microgynon-stop-periods,Can Microgynon Stop or Delay Periods? | The Lowdown,can-microgynon-stop-periods,Can Microgynon Stop or Delay Periods? | The Lowdown,Our doctors explain if Microgynon can stop or delay periods as well as how to take the pill continuously to avoid a withdrawal bleed...,https://thelowdown.com/blog/can-microgynon-stop-periods,http://localhost/thelowdown/wp/blog/can-microgynon-stop-periods,/blog/can-microgynon-stop-periods,TRUE,Can Microgynon Stop or Delay Periods? | The Lowdown,TRUE,can-microgynon-stop-periods,TRUE,Can Microgynon Stop or Delay Periods? | The Lowdown,TRUE,Our doctors explain if Microgynon can stop or delay periods as well as how to take the pill continuously to avoid a withdrawal bleed...,TRUE,https://thelowdown.com/blog/can-microgynon-stop-periods,TRUE
https://blog.thelowdown.com/blog/endo-contraceptives-emily-heath,/blog/endo-contraceptives-emily-heath,My Journey With Endometriosis & Contraception | The Lowdown,endo-contraceptives-emily-heath,My Journey With Endometriosis & Contraception | The Lowdown,Lowdown contributor Emily Heath shares her experiences - both good and bad - with endometriosis and hormonal contraception.,https://thelowdown.com/blog/endo-contraceptives-emily-heath,http://localhost/thelowdown/wp/blog/endo-contraceptives-emily-heath,/blog/endo-contraceptives-emily-heath,TRUE,My Journey With Endometriosis & Contraception | The Lowdown,TRUE,endo-contraceptives-emily-heath,TRUE,My Journey With Endometriosis & Contraception | The Lowdown,TRUE,Lowdown contributor Emily Heath shares her experiences - both good and bad - with endometriosis and hormonal contraception.,TRUE,https://thelowdown.com/blog/endo-contraceptives-emily-heath,TRUE
https://blog.thelowdown.com/blog/tag/oura-ring,/blog/tag/oura-ring,Oura ring Archives - The Lowdown,oura-ring,Oura ring Archives - The Lowdown,N/A,/blog/tag/oura-ring,http://localhost/thelowdown/wp/blog/tag/oura-ring,/blog/tag/oura-ring,TRUE,Oura ring Archives - The Lowdown,TRUE,oura-ring,TRUE,Oura ring Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/oura-ring,TRUE
https://blog.thelowdown.com/blog/tag/copper-coil,/blog/tag/copper-coil,copper coil Archives - The Lowdown,copper-coil,copper coil Archives - The Lowdown,N/A,/blog/tag/copper-coil,http://localhost/thelowdown/wp/blog/tag/copper-coil,/blog/tag/copper-coil,TRUE,copper coil Archives - The Lowdown,TRUE,copper-coil,TRUE,copper coil Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/copper-coil,TRUE
https://blog.thelowdown.com/blog/my-contraceptive-journey-one-injection-please,/blog/my-contraceptive-journey-one-injection-please,"My Contraceptive Journey: One Injection, Please | The Lowdown",my-contraceptive-journey-one-injection-please,"My Contraceptive Journey: One Injection, Please | The Lowdown","All Lili wanted was to go onto the injection, but the nurse insisted she try different birth control pills first, despite it not agreeing with her.",https://thelowdown.com/blog/my-contraceptive-journey-one-injection-please,http://localhost/thelowdown/wp/blog/my-contraceptive-journey-one-injection-please,/blog/my-contraceptive-journey-one-injection-please,TRUE,"My Contraceptive Journey: One Injection, Please | The Lowdown",TRUE,my-contraceptive-journey-one-injection-please,TRUE,"My Contraceptive Journey: One Injection, Please | The Lowdown",TRUE,"All Lili wanted was to go onto the injection, but the nurse insisted she try different birth control pills first, despite it not agreeing with her.",TRUE,https://thelowdown.com/blog/my-contraceptive-journey-one-injection-please,TRUE
https://blog.thelowdown.com/blog/what-does-endometriosis-feel-like#respond,/blog/what-does-endometriosis-feel-like,What Does Endometriosis Feel Like?,what-does-endometriosis-feel-like,What Does Endometriosis Feel Like?,We asked our Instagram audience how they describe their endometriosis pain. Dr Fran Yarlett explains how people with endometriosis can talk to their GP.,https://thelowdown.com/blog/what-does-endometriosis-feel-like,http://localhost/thelowdown/wp/blog/what-does-endometriosis-feel-like,/blog/what-does-endometriosis-feel-like,TRUE,What Does Endometriosis Feel Like?,TRUE,what-does-endometriosis-feel-like,TRUE,What Does Endometriosis Feel Like?,TRUE,We asked our Instagram audience how they describe their endometriosis pain. Dr Fran Yarlett explains how people with endometriosis can talk to their GP.,TRUE,https://thelowdown.com/blog/what-does-endometriosis-feel-like,TRUE
https://blog.thelowdown.com/blog/does-dmannose-work-for-utis,/blog/does-dmannose-work-for-utis,Does D-Mannose Work For UTIs? | ﻿The Lowdown,does-dmannose-work-for-utis,Does D-Mannose Work For UTIs? | ﻿The Lowdown,"Despite limited studies, some people have found that taking D-mannose daily has helped to prevent and sometimes treat UTIs",https://thelowdown.com/blog/does-dmannose-work-for-utis,http://localhost/thelowdown/wp/blog/does-dmannose-work-for-utis,/blog/does-dmannose-work-for-utis,TRUE,Does D-Mannose Work For UTIs? | ﻿The Lowdown,TRUE,does-dmannose-work-for-utis,TRUE,Does D-Mannose Work For UTIs? | ﻿The Lowdown,TRUE,"Despite limited studies, some people have found that taking D-mannose daily has helped to prevent and sometimes treat UTIs",TRUE,https://thelowdown.com/blog/does-dmannose-work-for-utis,TRUE
https://blog.thelowdown.com/blog/tag/boobs,/blog/tag/boobs,boobs Archives - The Lowdown,boobs,boobs Archives - The Lowdown,N/A,/blog/tag/boobs,http://localhost/thelowdown/wp/blog/tag/boobs,/blog/tag/boobs,TRUE,boobs Archives - The Lowdown,TRUE,boobs,TRUE,boobs Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/boobs,TRUE
https://blog.thelowdown.com/blog/tag/iud,/blog/tag/iud,IUD Archives - The Lowdown,iud,IUD Archives - The Lowdown,N/A,/blog/tag/iud,http://localhost/thelowdown/wp/blog/tag/iud,/blog/tag/iud,TRUE,IUD Archives - The Lowdown,TRUE,iud,TRUE,IUD Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/iud,TRUE
https://blog.thelowdown.com/blog/tag/gonorrhoea,/blog/tag/gonorrhoea,gonorrhoea Archives - The Lowdown,gonorrhoea,gonorrhoea Archives - The Lowdown,N/A,/blog/tag/gonorrhoea,http://localhost/thelowdown/wp/blog/tag/gonorrhoea,/blog/tag/gonorrhoea,TRUE,gonorrhoea Archives - The Lowdown,TRUE,gonorrhoea,TRUE,gonorrhoea Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/gonorrhoea,TRUE
https://blog.thelowdown.com/blog/tag/slynd,/blog/tag/slynd,slynd Archives - The Lowdown,slynd,slynd Archives - The Lowdown,N/A,/blog/tag/slynd,http://localhost/thelowdown/wp/blog/tag/slynd,/blog/tag/slynd,TRUE,slynd Archives - The Lowdown,TRUE,slynd,TRUE,slynd Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/slynd,TRUE
https://blog.thelowdown.com/blog/tag/mestranol,/blog/tag/mestranol,Mestranol Archives - The Lowdown,mestranol,Mestranol Archives - The Lowdown,N/A,/blog/tag/mestranol,http://localhost/thelowdown/wp/blog/tag/mestranol,/blog/tag/mestranol,TRUE,Mestranol Archives - The Lowdown,TRUE,mestranol,TRUE,Mestranol Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/mestranol,TRUE
https://blog.thelowdown.com/blog/tag/natalie-healey,/blog/tag/natalie-healey,Natalie Healey Archives - The Lowdown,natalie-healey,Natalie Healey Archives - The Lowdown,N/A,/blog/tag/natalie-healey,http://localhost/thelowdown/wp/blog/tag/natalie-healey,/blog/tag/natalie-healey,TRUE,Natalie Healey Archives - The Lowdown,TRUE,natalie-healey,TRUE,Natalie Healey Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/natalie-healey,TRUE
https://blog.thelowdown.com/blog/tag/fertile-window,/blog/tag/fertile-window,fertile window Archives - The Lowdown,fertile-window,fertile window Archives - The Lowdown,N/A,/blog/tag/fertile-window,http://localhost/thelowdown/wp/blog/tag/fertile-window,/blog/tag/fertile-window,TRUE,fertile window Archives - The Lowdown,TRUE,fertile-window,TRUE,fertile window Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/fertile-window,TRUE
https://blog.thelowdown.com/blog/tag/condoms,/blog/tag/condoms,condoms Archives - The Lowdown,condoms,condoms Archives - The Lowdown,N/A,/blog/tag/condoms,http://localhost/thelowdown/wp/blog/tag/condoms,/blog/tag/condoms,TRUE,condoms Archives - The Lowdown,TRUE,condoms,TRUE,condoms Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/condoms,TRUE
https://blog.thelowdown.com/blog/tag/changing-contraception,/blog/tag/changing-contraception,changing contraception Archives - The Lowdown,changing-contraception,changing contraception Archives - The Lowdown,N/A,/blog/tag/changing-contraception,http://localhost/thelowdown/wp/blog/tag/changing-contraception,/blog/tag/changing-contraception,TRUE,changing contraception Archives - The Lowdown,TRUE,changing-contraception,TRUE,changing contraception Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/changing-contraception,TRUE
https://blog.thelowdown.com/blog/tag/period-pain,/blog/tag/period-pain,period pain Archives - The Lowdown,period-pain,period pain Archives - The Lowdown,N/A,/blog/tag/period-pain,http://localhost/thelowdown/wp/blog/tag/period-pain,/blog/tag/period-pain,TRUE,period pain Archives - The Lowdown,TRUE,period-pain,TRUE,period pain Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/period-pain,TRUE
https://blog.thelowdown.com/blog/tag/premenstrual-syndrome,/blog/tag/premenstrual-syndrome,premenstrual syndrome Archives - The Lowdown,premenstrual-syndrome,premenstrual syndrome Archives - The Lowdown,N/A,/blog/tag/premenstrual-syndrome,http://localhost/thelowdown/wp/blog/tag/premenstrual-syndrome,/blog/tag/premenstrual-syndrome,TRUE,premenstrual syndrome Archives - The Lowdown,TRUE,premenstrual-syndrome,TRUE,premenstrual syndrome Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/premenstrual-syndrome,TRUE
https://blog.thelowdown.com/blog/tag/poo,/blog/tag/poo,poo Archives - The Lowdown,poo,poo Archives - The Lowdown,N/A,/blog/tag/poo,http://localhost/thelowdown/wp/blog/tag/poo,/blog/tag/poo,TRUE,poo Archives - The Lowdown,TRUE,poo,TRUE,poo Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/poo,TRUE
https://blog.thelowdown.com/blog/cerelle-pill-menopause,/blog/cerelle-pill-menopause,Cerelle and the Menopause: Can the Pill Help? | The Lowdown,cerelle-pill-menopause,Cerelle and the Menopause: Can the Pill Help? | The Lowdown,In this guide our doctors share everything you need to know about the Cerelle pill and the menopause including if it can help with symptoms.,https://thelowdown.com/blog/cerelle-pill-menopause,http://localhost/thelowdown/wp/blog/cerelle-pill-menopause,/blog/cerelle-pill-menopause,TRUE,Cerelle and the Menopause: Can the Pill Help? | The Lowdown,TRUE,cerelle-pill-menopause,TRUE,Cerelle and the Menopause: Can the Pill Help? | The Lowdown,TRUE,In this guide our doctors share everything you need to know about the Cerelle pill and the menopause including if it can help with symptoms.,TRUE,https://thelowdown.com/blog/cerelle-pill-menopause,TRUE
