post_id,post_slug,meta_key,meta_value
35650,a-first-5s-foray-into-femtech,_yoast_wpseo_canonical,https://thelowdown.com/blog/a-first-5s-foray-into-femtech
35650,a-first-5s-foray-into-femtech,_yoast_wpseo_focuskw,The Lowdown
35650,a-first-5s-foray-into-femtech,_yoast_wpseo_metadesc,"The Lowdown's Medical Director, Dr Fran, shares her experience of being a GP doing something different and exploring FemTech."
35650,a-first-5s-foray-into-femtech,_yoast_wpseo_title,A GP's Foray Into FemTech: Medical Director | The Lowdown
35926,acne-returning-coming-off-the-pill,_yoast_wpseo_canonical,https://thelowdown.com/blog/acne-returning-coming-off-the-pill
35926,acne-returning-coming-off-the-pill,_yoast_wpseo_focuskw,coming off the pill acne
35926,acne-returning-coming-off-the-pill,_yoast_wpseo_metadesc,"Clearer skin can be a benefit of using hormonal contraception, but what can you do about acne returning when coming off the pill?"
35926,acne-returning-coming-off-the-pill,_yoast_wpseo_title,Acne Returning When Coming Off The Pill | The Lowdown
35961,the-lowdown-on-hpv,_yoast_wpseo_canonical,https://thelowdown.com/blog/the-lowdown-on-hpv
35961,the-lowdown-on-hpv,_yoast_wpseo_focuskw,HPV
35961,the-lowdown-on-hpv,_yoast_wpseo_metadesc,"Cervical Cancer Charity, Jo's Cervical Cancer Trust, sit down with The Lowdown for an insightful chat about all things HPV prevention."
35961,the-lowdown-on-hpv,_yoast_wpseo_title,The Lowdown On HPV | The Lowdown
36001,how-to-inject-sayana-press-at-home,_yoast_wpseo_canonical,https://thelowdown.com/blog/how-to-inject-sayana-press-at-home
36001,how-to-inject-sayana-press-at-home,_yoast_wpseo_focuskw,Sayana Press
36001,how-to-inject-sayana-press-at-home,_yoast_wpseo_metadesc,"In this video, Dr Becky explains how to inject yourself with the Sayana Press contraceptive injection at home."
36001,how-to-inject-sayana-press-at-home,_yoast_wpseo_title,How To Use Sayana Press Contraceptive Injection | The Lowdown
36647,ibs-and-the-pill,_yoast_wpseo_canonical,https://thelowdown.com/blog/ibs-and-the-pill
36647,ibs-and-the-pill,_yoast_wpseo_focuskw,ibs birth control
36647,ibs-and-the-pill,_yoast_wpseo_metadesc,"While the pill does not cause IBS or IBD, the hormones may cause nausea or affect digestion in some people. Here's how to minimise the impact."
36647,ibs-and-the-pill,_yoast_wpseo_title,Birth Control and IBS - The Lowdown
36680,crohns-and-my-mirena-coil,_yoast_wpseo_canonical,https://thelowdown.com/blog/crohns-and-my-mirena-coil
36680,crohns-and-my-mirena-coil,_yoast_wpseo_focuskw,Crohn's
36680,crohns-and-my-mirena-coil,_yoast_wpseo_metadesc,"Alysia shares her journey with Crohn's disease, coming off the pill and finding the Mirena coil to be the best contraception for her."
36680,crohns-and-my-mirena-coil,_yoast_wpseo_title,Contraceptive Journey: Crohn's & Mirena Coil | The Lowdown
36697,kimberley-malone-crossley,_yoast_wpseo_canonical,https://thelowdown.com/author/kimberley-malone-crossley
36697,kimberley-malone-crossley,_yoast_wpseo_metadesc,"Kimberly has a medical bachelor from the University of Groningen, Netherlands, and completed their final year thesis on Sex Education."
36697,kimberley-malone-crossley,_yoast_wpseo_title,Kimberly Malone Crossley | Author | The Lowdown
36805,world-contraception-day-2021-what-we-have-learnt,_yoast_wpseo_canonical,https://thelowdown.com/blog/world-contraception-day-2021-what-we-have-learnt
36805,world-contraception-day-2021-what-we-have-learnt,_yoast_wpseo_metadesc,"From the latest medical research to painful coil fittings and weird periods, Dr Mel shares what we learnt at The Lowdown in 2021."
36805,world-contraception-day-2021-what-we-have-learnt,_yoast_wpseo_title,What We’ve Learnt About Contraception in 2021 | The Lowdown
36855,hpv-your-questions-answered,_yoast_wpseo_canonical,https://thelowdown.com/blog/hpv-your-questions-answered
36855,hpv-your-questions-answered,_yoast_wpseo_focuskw,HPV
36855,hpv-your-questions-answered,_yoast_wpseo_metadesc,"After our online event on HPV with Jo's Cervical Cancer Trust, we created a handy FAQ guide to answer your most common questions."
36855,hpv-your-questions-answered,_yoast_wpseo_title,The Lowdown On HPV: Your Questions Answered | The Lowdown
38003,does-dmannose-work-for-utis,_yoast_wpseo_canonical,https://thelowdown.com/blog/does-dmannose-work-for-utis
38003,does-dmannose-work-for-utis,_yoast_wpseo_focuskw,D-Mannose
38003,does-dmannose-work-for-utis,_yoast_wpseo_focuskw,D-Mannose
38003,does-dmannose-work-for-utis,_yoast_wpseo_focuskw,D-Mannose
38003,does-dmannose-work-for-utis,_yoast_wpseo_focuskw,D-Mannose
38003,does-dmannose-work-for-utis,_yoast_wpseo_focuskw,D-Mannose
38003,does-dmannose-work-for-utis,_yoast_wpseo_focuskw,D-Mannose
38003,does-dmannose-work-for-utis,_yoast_wpseo_focuskw,D-Mannose
38003,does-dmannose-work-for-utis,_yoast_wpseo_focuskw,D-Mannose
38003,does-dmannose-work-for-utis,_yoast_wpseo_focuskw,D-Mannose
38003,does-dmannose-work-for-utis,_yoast_wpseo_metadesc,"Despite limited studies, some people have found that taking D-mannose daily has helped to prevent and sometimes treat UTIs"
38003,does-dmannose-work-for-utis,_yoast_wpseo_metadesc,"Despite limited studies, some people have found that taking D-mannose daily has helped to prevent and sometimes treat UTIs"
38003,does-dmannose-work-for-utis,_yoast_wpseo_metadesc,"Despite limited studies, some people have found that taking D-mannose daily has helped to prevent and sometimes treat UTIs"
38003,does-dmannose-work-for-utis,_yoast_wpseo_metadesc,"Despite limited studies, some people have found that taking D-mannose daily has helped to prevent and sometimes treat UTIs"
38003,does-dmannose-work-for-utis,_yoast_wpseo_metadesc,"Despite limited studies, some people have found that taking D-mannose daily has helped to prevent and sometimes treat UTIs"
38003,does-dmannose-work-for-utis,_yoast_wpseo_metadesc,"Despite limited studies, some people have found that taking D-mannose daily has helped to prevent and sometimes treat UTIs"
38003,does-dmannose-work-for-utis,_yoast_wpseo_metadesc,"Despite limited studies, some people have found that taking D-mannose daily has helped to prevent and sometimes treat UTIs"
38003,does-dmannose-work-for-utis,_yoast_wpseo_metadesc,"Despite limited studies, some people have found that taking D-mannose daily has helped to prevent and sometimes treat UTIs"
38003,does-dmannose-work-for-utis,_yoast_wpseo_metadesc,"Despite limited studies, some people have found that taking D-mannose daily has helped to prevent and sometimes treat UTIs"
38003,does-dmannose-work-for-utis,_yoast_wpseo_title,Does D-Mannose Work For UTIs? | ﻿The Lowdown
38005,li-sa-choo,_yoast_wpseo_canonical,https://thelowdown.com/author/li-sa-choo
38005,li-sa-choo,_yoast_wpseo_metadesc,Li Sa is a clinical scientist with the NHS and has a degree in Microbiology.
38005,li-sa-choo,_yoast_wpseo_title,Li Sa Choo | Author | The Lowdown
38040,menopause-and-contraception,_yoast_wpseo_canonical,https://thelowdown.com/blog/menopause-and-contraception
38040,menopause-and-contraception,_yoast_wpseo_focuskw,menopause contraception
38040,menopause-and-contraception,_yoast_wpseo_metadesc,Contraception can be used alongside or as an alternative to hormone replacement therapy (HRT) to help with the symptoms of menopause.
38040,menopause-and-contraception,_yoast_wpseo_title,Menopause and Contraception In Your 40s and 50s | The Lowdown
38042,hayley-johnson,_yoast_wpseo_canonical,https://thelowdown.com/author/hayley-johnson
38042,hayley-johnson,_yoast_wpseo_metadesc,Hayley Johnson is a junior doctor passionate about improving education and empowering women to make informed decisions their own contraception.
38042,hayley-johnson,_yoast_wpseo_title,Dr Hayley Johnson | Author | The Lowdown
38127,how-to-insert-a-vaginal-ring,_yoast_wpseo_canonical,https://thelowdown.com/blog/how-to-insert-a-vaginal-ring
38127,how-to-insert-a-vaginal-ring,_yoast_wpseo_focuskw,vaginal ring
38127,how-to-insert-a-vaginal-ring,_yoast_wpseo_metadesc,"In this video, Dr Becky explains how to insert and remove the vaginal ring correctly"
38127,how-to-insert-a-vaginal-ring,_yoast_wpseo_title,How To Insert A Vaginal Ring (NuvaRing) - The Lowdown
38470,a-complete-guide-to-non-hormonal-contraception,_yoast_wpseo_canonical,https://thelowdown.com/blog/a-complete-guide-to-non-hormonal-contraception
38470,a-complete-guide-to-non-hormonal-contraception,_yoast_wpseo_focuskw,non hormonal contraception
38470,a-complete-guide-to-non-hormonal-contraception,_yoast_wpseo_metadesc,"From condoms and the copper coil, to fertility awareness methods and Natural Cycles - here's the lowdown on non hormonal contraception."
38470,a-complete-guide-to-non-hormonal-contraception,_yoast_wpseo_title,A Complete Guide To Non Hormonal Contraception | The Lowdown
38665,the-lowdown-on-covid-19-vaccine-periods-fertility,_yoast_wpseo_canonical,https://thelowdown.com/blog/the-lowdown-on-COVID-19-vaccine-periods-fertility
38665,the-lowdown-on-covid-19-vaccine-periods-fertility,_yoast_wpseo_metadesc,"In partnership with the NHS, The Lowdown speaks to Dr Victoria Male and Dr Fatima Husain to discuss the latest research on the COVID-19 vaccine, fertility and periods"
38665,the-lowdown-on-covid-19-vaccine-periods-fertility,_yoast_wpseo_title,The Lowdown on the COVID-19 Vaccine: Periods & Fertility | The Lowdown
38755,do-i-need-to-give-my-body-a-break-from-contraception,_yoast_wpseo_canonical,https://thelowdown.com/blog/do-i-need-to-give-my-body-a-break-from-contraception
38755,do-i-need-to-give-my-body-a-break-from-contraception,_yoast_wpseo_focuskw,break from contraception
38755,do-i-need-to-give-my-body-a-break-from-contraception,_yoast_wpseo_metadesc,"There are loads of reasons you may want to give yourself a longer break from contraception, but the question is: do you need to?"
38755,do-i-need-to-give-my-body-a-break-from-contraception,_yoast_wpseo_title,Do I Need To Give My Body A Break From Contraception? | The Lowdown
38784,how-to-switch-your-contraceptive,_yoast_wpseo_canonical,https://thelowdown.com/blog/how-to-switch-your-contraceptive
38784,how-to-switch-your-contraceptive,_yoast_wpseo_focuskw,switch contraception
38784,how-to-switch-your-contraceptive,_yoast_wpseo_metadesc,"Get the lowdown on how to safely start or switch to a different contraceptive method, based on FSRH Guidance."
38784,how-to-switch-your-contraceptive,_yoast_wpseo_title,How To Switch Your Contraceptive | The Lowdown
38822,pay-it-forward-waitlist,_yoast_wpseo_canonical,https://thelowdown.com/blog/pay-it-forward-waitlist
38822,pay-it-forward-waitlist,_yoast_wpseo_metadesc,"Getting specialist contraception and women's health advice can be hard for some to access, so we've launched a pay it forward scheme for those who need our help."
38822,pay-it-forward-waitlist,_yoast_wpseo_title,Join our Waitlist for a Free Contraception Consultation | The Lowdown
39359,is-your-contraception-making-you-tired,_yoast_wpseo_canonical,https://thelowdown.com/blog/is-your-contraception-making-you-tired
39359,is-your-contraception-making-you-tired,_yoast_wpseo_focuskw,contraception tired
39359,is-your-contraception-making-you-tired,_yoast_wpseo_metadesc,"A lesser known side effect listed on hormonal contraception includes tiredness, so we took a closer look at the evidence to find out why."
39359,is-your-contraception-making-you-tired,_yoast_wpseo_title,Is Your Contraception Making You Tired? | The Lowdown
39575,the-lowdown-on-covid-19-vaccine-periods-fertility-your-questions-answered,_yoast_wpseo_canonical,https://thelowdown.com/blog/the-lowdown-on-covid-19-vaccine-periods-fertility-your-questions-answered
39575,the-lowdown-on-covid-19-vaccine-periods-fertility-your-questions-answered,_yoast_wpseo_focuskw,COVID-19 vaccine
39575,the-lowdown-on-covid-19-vaccine-periods-fertility-your-questions-answered,_yoast_wpseo_metadesc,"Get the lowdown on the latest evidence around the COVID-19 vaccine, fertility and periods."
39575,the-lowdown-on-covid-19-vaccine-periods-fertility-your-questions-answered,_yoast_wpseo_title,"The Lowdown on the COVID-19 Vaccine, Periods & Fertility: Your Questions Answered | The Lowdown"
39986,milly-evans,_yoast_wpseo_canonical,https://thelowdown.com/author/milly-evans
39986,milly-evans,_yoast_wpseo_metadesc,"Milly Evans is a freelance journalist, content creator and sex educator with a special interest in sexual and reproductive health."
39986,milly-evans,_yoast_wpseo_title,Milly Evans | Author | The Lowdown
39993,flu-like-symptoms-before-period,_yoast_wpseo_canonical,https://thelowdown.com/blog/flu-like-symptoms-before-period
39993,flu-like-symptoms-before-period,_yoast_wpseo_focuskw,period flu
39993,flu-like-symptoms-before-period,_yoast_wpseo_metadesc,"Is 'period flu' a real thing? While not a diagnosis on its own, there are actually many flu-like symptoms associated with PMS and PMDD."
39993,flu-like-symptoms-before-period,_yoast_wpseo_title,Flu-like Symptoms Before Your Period | The Lowdown
40253,the-lowdown-on-sex-libido-orgasms,_yoast_wpseo_canonical,https://thelowdown.com/blog/the-lowdown-on-sex-libido-orgasms
40253,the-lowdown-on-sex-libido-orgasms,_yoast_wpseo_metadesc,"The Lowdown sits down with certified sex coaches Georgia and Lucy to demystify all things sex, libido and orgasms"
40253,the-lowdown-on-sex-libido-orgasms,_yoast_wpseo_title,"The Lowdown On Sex, Libido and Orgasms | The Lowdown"
40281,brenna-weaver,_yoast_wpseo_canonical,https://thelowdown.com/author/brenna-weaver
40281,brenna-weaver,_yoast_wpseo_metadesc,"Dr Brenna Weaver will be working with The Lowdown as an advisor, bringing a different perspective to the team, and checking our medical content"
40281,brenna-weaver,_yoast_wpseo_title,Dr Brenna Weaver | The Lowdown
40302,a-doctors-experience-of-sexual-health-rural-south-african-communities,_yoast_wpseo_canonical,https://thelowdown.com/blog/a-doctors-experience-of-sexual-health-rural-south-african-communities
40302,a-doctors-experience-of-sexual-health-rural-south-african-communities,_yoast_wpseo_metadesc,"Dr Brenna Weaver shares her experience of working in under-resourced, rural communities in South Africa, and why we shouldn't take access to contraception for granted."
40302,a-doctors-experience-of-sexual-health-rural-south-african-communities,_yoast_wpseo_title,A Doctor’s Experience of Sexual Health in Rural South African communities | The Lowdown
40638,is-cotton-good-for-your-vagina,_yoast_wpseo_canonical,https://thelowdown.com/blog/is-cotton-good-for-your-vagina
40638,is-cotton-good-for-your-vagina,_yoast_wpseo_focuskw,thrush
40638,is-cotton-good-for-your-vagina,_yoast_wpseo_metadesc,"The chances are, if you’ve got a vagina, at some point along the way your mum, doctor, or gynaecologist has told you to wear cotton underwear. But why?"
40638,is-cotton-good-for-your-vagina,_yoast_wpseo_title,"Is Cotton Really Good For Your Vagina? In Short, Yes | The Lowdown"
40669,share-your-coil-fitting-experience-survey,_yoast_wpseo_canonical,https://thelowdown.com/blog/share-your-coil-fitting-experience-survey
40669,share-your-coil-fitting-experience-survey,_yoast_wpseo_metadesc,The Lowdown are conducting a survey gathering experiences of people who have had either a hormonal or copper coil fitted.
40669,share-your-coil-fitting-experience-survey,_yoast_wpseo_title,Share Your Coil Fitting Experience In Our Survey | The Lowdown
40698,d-mannose-vs-cranberry,_yoast_wpseo_canonical,https://thelowdown.com/blog/d-mannose-vs-cranberry
40698,d-mannose-vs-cranberry,_yoast_wpseo_focuskw,d mannose vs cranberry
40698,d-mannose-vs-cranberry,_yoast_wpseo_metadesc,"UTIs can be incredibly uncomfortable, painful and irritating, but what's the difference between D-Mannose and Cranberry treatment?"
40698,d-mannose-vs-cranberry,_yoast_wpseo_title,D-Mannose vs Cranberry for UTIs - Which is best? | The Lowdown
40716,uti-when-pregnant,_yoast_wpseo_canonical,https://thelowdown.com/blog/uti-when-pregnant
40716,uti-when-pregnant,_yoast_wpseo_focuskw,uti in pregnancy
40716,uti-when-pregnant,_yoast_wpseo_metadesc,"UTIs during pregnancy are common, but how can you treat the symptoms and prevent further infection?"
40716,uti-when-pregnant,_yoast_wpseo_title,UTI When Pregnant: How to Treat - The Lowdown
40777,early-symptoms-menopause,_yoast_wpseo_canonical,https://thelowdown.com/blog/early-symptoms-menopause
40777,early-symptoms-menopause,_yoast_wpseo_focuskw,Early menopause
40777,early-symptoms-menopause,_yoast_wpseo_metadesc,The early symptoms of menopause can sometimes be difficult to recognise. Read here to learn about what these early symptoms could be…
40777,early-symptoms-menopause,_yoast_wpseo_title,What are the early symptoms of Menopause? | The Lowdown
40830,phoeby-narenthiran,_yoast_wpseo_canonical,https://thelowdown.com/author/phoeby-narenthiran
40830,phoeby-narenthiran,_yoast_wpseo_metadesc,Phoeby is The Lowdown's Graphic Designer
40830,phoeby-narenthiran,_yoast_wpseo_title,Phoeby Narenthiran | Author | The Lowdown
41009,vaginal-dryness,_yoast_wpseo_canonical,https://thelowdown.com/blog/vaginal-dryness
41009,vaginal-dryness,_yoast_wpseo_focuskw,vaginal dryness
41009,vaginal-dryness,_yoast_wpseo_metadesc,Vaginal dryness can have a number of different causes. We take a look at the reasons for vaginal dryness and ways this can be treated. Read more here...
41009,vaginal-dryness,_yoast_wpseo_title,Vaginal Dryness - Why Is My Vagina Dry? | The Lowdown
41034,recurring-uti,_yoast_wpseo_canonical,https://thelowdown.com/blog/recurring-uti
41034,recurring-uti,_yoast_wpseo_focuskw,why do i keep getting uti
41034,recurring-uti,_yoast_wpseo_metadesc,Are UTIs a common occurrence in your life? We take a look at why this could be and what you can do to prevent it from happening. Find out more here...
41034,recurring-uti,_yoast_wpseo_title,Why do I keep getting UTIs? | Recurrent UTI advice | The Lowdown
41040,causes-of-thrush,_yoast_wpseo_canonical,https://thelowdown.com/blog/causes-of-thrush
41040,causes-of-thrush,_yoast_wpseo_focuskw,causes of thrush
41040,causes-of-thrush,_yoast_wpseo_metadesc,If you are suffering or have suffered from vaginal thrush then it can sometimes be difficult to pinpoint the cause. We look at the causes of thrush here...
41040,causes-of-thrush,_yoast_wpseo_title,What are the Causes of Thrush? | The Lowdown
41063,why-use-lubricant,_yoast_wpseo_canonical,https://thelowdown.com/blog/why-use-lubricant
41063,why-use-lubricant,_yoast_wpseo_focuskw,why use lube
41063,why-use-lubricant,_yoast_wpseo_metadesc,"For those who haven’t tried it, using lubricant can have a number of benefits. We provide expert insights and advice on the reasons for using lubricants..."
41063,why-use-lubricant,_yoast_wpseo_title,Top Reasons To Use Lubricant | The Lowdown
41522,the-pill-and-boobs,_yoast_wpseo_canonical,https://thelowdown.com/blog/the-pill-and-boobs
41522,the-pill-and-boobs,_yoast_wpseo_focuskw,the pill and boobs
41522,the-pill-and-boobs,_yoast_wpseo_metadesc,One of the most common side effects The Lowdown users report for all contraception methods are tender breasts and enlarged breasts. Get the lowdown on how hormonal contraception can cause boob changes.
41522,the-pill-and-boobs,_yoast_wpseo_title,The Pill and Boobs | The Lowdown
41572,the-lowdown-on-pelvic-health,_yoast_wpseo_canonical,https://thelowdown.com/blog/the-lowdown-on-pelvic-health
41572,the-lowdown-on-pelvic-health,_yoast_wpseo_focuskw,pelvic health
41572,the-lowdown-on-pelvic-health,_yoast_wpseo_metadesc,"The Lowdown sits down with pelvic health physiotherapist Kathryn Levy to discuss all things pelvic health all things pelvic health, managing painful periods, painful sex, urinary conditions, endometriosis - and more!"
41572,the-lowdown-on-pelvic-health,_yoast_wpseo_title,The Lowdown On Pelvic Health | The Lowdown
41624,contraception-and-cancer,_yoast_wpseo_canonical,https://thelowdown.com/blog/contraception-and-cancer
41624,contraception-and-cancer,_yoast_wpseo_focuskw,cancer and contraception
41624,contraception-and-cancer,_yoast_wpseo_metadesc,"Get the lowdown on different types of contraception and their risks for certain types of cancer. It’s something nobody likes to think about, but cancer can’t be ignored, and it’s important that we’re clued up about our individual risks."
41624,contraception-and-cancer,_yoast_wpseo_title,Contraception and Cancer | The Lowdown
41685,thrush-and-your-period,_yoast_wpseo_canonical,https://thelowdown.com/blog/thrush-and-your-period
41685,thrush-and-your-period,_yoast_wpseo_focuskw,thrush period
41685,thrush-and-your-period,_yoast_wpseo_metadesc,"Many women often experience thrush before, during and after their period. Get the lowdown on why this is and how you can alleviate the symptoms."
41685,thrush-and-your-period,_yoast_wpseo_title,Thrush and your Period | Facts & Advice | The Lowdown
41913,why-are-my-breasts-sore,_yoast_wpseo_canonical,https://thelowdown.com/blog/why-are-my-breasts-sore
41913,why-are-my-breasts-sore,_yoast_wpseo_focuskw,sore breasts
41913,why-are-my-breasts-sore,_yoast_wpseo_metadesc,Sore breasts can be due to a number of causes but is often not something to worry about. Let's look at the reasons why you may have sore breasts...
41913,why-are-my-breasts-sore,_yoast_wpseo_title,Why Are My Breasts Sore? | Expert Advice | The Lowdown
41921,hormonal-imbalance-signs-symptoms,_yoast_wpseo_canonical,https://thelowdown.com/blog/hormonal-imbalance-signs-symptoms
41921,hormonal-imbalance-signs-symptoms,_yoast_wpseo_focuskw,hormonal imbalance symptoms
41921,hormonal-imbalance-signs-symptoms,_yoast_wpseo_metadesc,Experiencing some unusual symptoms and think it might be due to hormonal imbalance? Get the lowdown on the signs of a hormonal imbalance and how to treat it...
41921,hormonal-imbalance-signs-symptoms,_yoast_wpseo_title,Hormonal Imbalance | Signs & Symptoms | The Lowdown
41927,talking-to-your-partner-about-contraception,_yoast_wpseo_canonical,https://thelowdown.com/blog/talking-to-your-partner-about-contraception
41927,talking-to-your-partner-about-contraception,_yoast_wpseo_focuskw,contraception
41927,talking-to-your-partner-about-contraception,_yoast_wpseo_metadesc,"Preventing unplanned pregnancy is a shared responsibility between partners - long term or otherwise. Here's what they need to know about contraception, how it can affect you, and when you're most likely to get pregnant."
41927,talking-to-your-partner-about-contraception,_yoast_wpseo_title,Talking To Your Partner About Contraception | The Lowdown
41938,thrush-or-sti,_yoast_wpseo_canonical,https://thelowdown.com/blog/thrush-or-sti
41938,thrush-or-sti,_yoast_wpseo_focuskw,thrush or STI
41938,thrush-or-sti,_yoast_wpseo_metadesc,Sometimes it’s difficult to tell whether itchy symptoms down there are a sign of an STI or thrush. Here's the lowdown on the differences between the two...
41938,thrush-or-sti,_yoast_wpseo_title,Do I have Thrush or an STI? | Signs & Symptoms | The Lowdown
41945,untreated-bacterial-vaginosis,_yoast_wpseo_canonical,https://thelowdown.com/blog/untreated-bacterial-vaginosis
41945,untreated-bacterial-vaginosis,_yoast_wpseo_focuskw,will bacterial vaginosis go away on its own
41945,untreated-bacterial-vaginosis,_yoast_wpseo_metadesc,Will bacterial vaginosis go away on its own and what happens if it is left untreated? We asked a doctor for the lowdown...
41945,untreated-bacterial-vaginosis,_yoast_wpseo_title,Untreated Bacterial Vaginosis | Facts & Advice | The Lowdown
41952,bacterial-vaginosis-pregnancy,_yoast_wpseo_canonical,https://thelowdown.com/blog/bacterial-vaginosis-pregnancy
41952,bacterial-vaginosis-pregnancy,_yoast_wpseo_focuskw,bacterial vaginosis in pregnancy
41952,bacterial-vaginosis-pregnancy,_yoast_wpseo_metadesc,"Get the lowdown on what to do if you think you're experiencing bacterial vaginosis during pregnancy, including treatment and prevention."
41952,bacterial-vaginosis-pregnancy,_yoast_wpseo_title,Bacterial Vaginosis in Pregnancy | Facts & Advice | The Lowdown
41967,what-is-vaginal-atrophy,_yoast_wpseo_canonical,https://thelowdown.com/blog/what-is-vaginal-atrophy
41967,what-is-vaginal-atrophy,_yoast_wpseo_focuskw,what is vaginal atrophy
41967,what-is-vaginal-atrophy,_yoast_wpseo_metadesc,"Get the lowdown on vaginal atrophy in our expert guide - what is it, do you have it and what can be done to treat it?"
41967,what-is-vaginal-atrophy,_yoast_wpseo_title,What is Vaginal Atrophy? | Signs & Treatment | The Lowdown
41973,should-i-worry-about-heavy-periods,_yoast_wpseo_canonical,https://thelowdown.com/blog/should-i-worry-about-heavy-periods
41973,should-i-worry-about-heavy-periods,_yoast_wpseo_focuskw,heavy periods
41973,should-i-worry-about-heavy-periods,_yoast_wpseo_metadesc,"Heavy periods can feel like a burden to deal with, but do you need to worry? Get the lowdown on the whats, whys and treatment how-tos of heavy periods."
41973,should-i-worry-about-heavy-periods,_yoast_wpseo_title,Should I Worry About Heavy Periods? | The Lowdown
42050,menopause-and-anxiety,_yoast_wpseo_canonical,https://thelowdown.com/blog/menopause-and-anxiety
42050,menopause-and-anxiety,_yoast_wpseo_focuskw,menopause and anxiety
42050,menopause-and-anxiety,_yoast_wpseo_metadesc,"If you’re experiencing anxiety during the menopause, you’re not alone! Get the lowdown on the link between menopause & anxiety and the best ways to tackle it."
42050,menopause-and-anxiety,_yoast_wpseo_title,Menopause and Anxiety | Facts and Treatment | The Lowdown
42056,dean-street-clinic,_yoast_wpseo_canonical,https://thelowdown.com/blog/dean-street-clinic
42056,dean-street-clinic,_yoast_wpseo_metadesc,"Get the lowdown on Dean Street Clinic - what's the vibe, what services do they offer and would we go back there?"
42056,dean-street-clinic,_yoast_wpseo_title,Dean Street Clinic Review | The Lowdown
42066,grace-jessop,_yoast_wpseo_canonical,https://thelowdown.com/author/grace-jessop
42066,grace-jessop,_yoast_wpseo_metadesc,"Grace recently graduated from Durham University with a degree in Anthropology. For her dissertation, she studied women's experiences of contraception."
42066,grace-jessop,_yoast_wpseo_title,Grace Jessop | Author | The Lowdown
42094,burrell-street-clinic,_yoast_wpseo_canonical,https://thelowdown.com/blog/burrell-street-clinic
42094,burrell-street-clinic,_yoast_wpseo_metadesc,"Get the lowdown on Burrell Street Clinic - what's the vibe, what services do they offer and would we go back there?"
42094,burrell-street-clinic,_yoast_wpseo_title,Burrell Street Clinic Review | The Lowdown
42170,bacterial-vaginosis-causes-treatment,_yoast_wpseo_canonical,https://thelowdown.com/blog/bacterial-vaginosis-causes-treatment
42170,bacterial-vaginosis-causes-treatment,_yoast_wpseo_focuskw,Causes of bacterial vaginosis
42170,bacterial-vaginosis-causes-treatment,_yoast_wpseo_metadesc,"Bacterial vaginosis can be unpleasant and embarrassing. But with the right treatment, it will soon be a distant memory. Get the lowdown on the causes and treatment of bacterial vaginosis to help prevent it returning."
42170,bacterial-vaginosis-causes-treatment,_yoast_wpseo_title,What are the Causes of Bacterial Vaginosis? | The Lowdown
42188,silvia-anie-akwetey,_yoast_wpseo_canonical,https://thelowdown.com/author/silvia-anie-akwetey
42188,silvia-anie-akwetey,_yoast_wpseo_metadesc,"Dr Silvia Anie-Akwetey is a writer, artist and GP-in-training with previous experience in Emergency Medicine."
42188,silvia-anie-akwetey,_yoast_wpseo_title,Dr Silvia Anie-Akwetey | The Lowdown
42201,sex-is-uncomfortable-but-not-painful,_yoast_wpseo_canonical,https://thelowdown.com/blog/sex-is-uncomfortable-but-not-painful
42201,sex-is-uncomfortable-but-not-painful,_yoast_wpseo_focuskw,sex is uncomfortable but not painful
42201,sex-is-uncomfortable-but-not-painful,_yoast_wpseo_metadesc,Get the lowdown on 8 reasons why you might be experiencing discomfort during sex - including top tips to help and where to get treatment.
42201,sex-is-uncomfortable-but-not-painful,_yoast_wpseo_title,Is Sex Uncomfortable But Not Painful? Here’s Why | The Lowdown
42216,lucy-rowett,_yoast_wpseo_canonical,https://thelowdown.com/author/lucy-rowett
42216,lucy-rowett,_yoast_wpseo_metadesc,Lucy is a certified sexologist and The Lowdown's resident sex coach. She is passionate about helping women and people with vulvas let go of sexual shame and hangups.
42216,lucy-rowett,_yoast_wpseo_title,Lucy Rowett | Author | The Lowdown
42238,no-sex-drive-ruining-relationship,_yoast_wpseo_canonical,https://thelowdown.com/blog/no-sex-drive-ruining-relationship
42238,no-sex-drive-ruining-relationship,_yoast_wpseo_focuskw,sex is uncomfortable but not painful
42238,no-sex-drive-ruining-relationship,_yoast_wpseo_metadesc,"Lost your libido? Our clinical sexologist shares how a lack of sex drive can impact your relationship, plus top tips for getting your sex life back on track."
42238,no-sex-drive-ruining-relationship,_yoast_wpseo_title,Having No Sex Drive Is Ruining My Relationship | The Lowdown
42260,signs-your-boyfriend-doesnt-want-you-sexually,_yoast_wpseo_canonical,https://thelowdown.com/blog/signs-your-boyfriend-doesnt-want-you-sexually
42260,signs-your-boyfriend-doesnt-want-you-sexually,_yoast_wpseo_focuskw,sex is uncomfortable but not painful
42260,signs-your-boyfriend-doesnt-want-you-sexually,_yoast_wpseo_metadesc,There could be a number of reasons your boyfriend isn’t up for sex. Our clinical sexologist shares the most common reasons - and how you can both overcome it.
42260,signs-your-boyfriend-doesnt-want-you-sexually,_yoast_wpseo_title,12 Signs He Doesn’t Want You Sexually - The Lowdown
42270,the-pill-panic-attacks-anxiety,_yoast_wpseo_canonical,https://thelowdown.com/blog/the-pill-panic-attacks-anxiety
42270,the-pill-panic-attacks-anxiety,_yoast_wpseo_focuskw,the pill and anxiety
